record_id,step_0,step_1,step_2,step_3
3243,,2780,1368,-1.0
3244,,3009,1554,-1.0
3245,,3601,3813,-1.0
3246,,555,2231,-1.0
3247,,4632,2566,-1.0
3248,,2057,2625,-1.0
3249,,2984,4852,-1.0
3250,,772,2537,-1.0
3251,,3596,599,-1.0
3252,,3714,1395,-1.0
3253,,3011,1810,-1.0
3254,,77,3465,-1.0
3255,,264,2793,-1.0
3256,,2630,4046,-1.0
3257,,54,3890,-1.0
3258,,2007,2025,-1.0
3259,,3719,2960,-1.0
3260,,4234,4593,-1.0
3261,,4393,1408,-1.0
3262,,3207,2868,-1.0
3263,,2619,4502,-1.0
3264,,4008,1970,-1.0
3265,,159,19,-1.0
3266,,1763,1685,-1.0
3267,,2427,3219,-1.0
3268,,2540,3230,-1.0
3269,,3613,2869,-1.0
3270,,2388,2485,-1.0
3271,,982,3108,-1.0
3272,,1543,2160,-1.0
3273,,1275,132,-1.0
3274,,1245,3042,-1.0
3275,,1140,2394,-1.0
3276,,3138,4664,-1.0
3277,,417,4837,-1.0
3278,,3406,2592,-1.0
3279,,4670,1802,-1.0
3280,,3956,4657,-1.0
3281,,3578,4245,-1.0
3282,,1607,2834,-1.0
3283,,2392,226,-1.0
3284,,825,3915,-1.0
3285,,1816,1512,-1.0
3286,,4325,999,-1.0
3287,,2105,600,-1.0
3288,,1160,431,-1.0
3289,,2605,2827,-1.0
3290,,1656,596,-1.0
3291,,1300,4373,-1.0
3292,,354,2450,-1.0
3293,,1363,1182,-1.0
3294,,2913,3312,-1.0
3295,,2043,2916,-1.0
3296,,162,2299,-1.0
3297,,4535,3258,-1.0
3298,,4668,2969,-1.0
3299,,658,1108,-1.0
3300,,2266,4406,-1.0
3301,,530,97,-1.0
3302,,2803,2498,-1.0
3303,,2390,2198,-1.0
3304,,3288,4742,-1.0
3305,,3391,1929,-1.0
3306,,2149,244,-1.0
3307,,1690,1308,-1.0
3308,,1306,4112,-1.0
3309,,1660,160,-1.0
3310,,4495,4137,-1.0
3311,,1836,3664,-1.0
3312,,3445,4299,-1.0
3313,,1710,2690,-1.0
3314,,677,578,-1.0
3315,,1854,1553,-1.0
3316,,1743,1840,-1.0
3317,,2307,307,-1.0
3318,,3666,4172,-1.0
3319,,2683,3273,-1.0
3320,,563,492,-1.0
3321,,3202,3496,-1.0
3322,,2152,3930,-1.0
3323,,801,335,-1.0
3324,,2430,2615,-1.0
3325,,3804,649,-1.0
3326,,1459,4609,-1.0
3327,,250,3173,-1.0
3328,,1628,1684,-1.0
3329,,4814,2620,-1.0
3330,,2217,1622,-1.0
3331,,2345,4478,-1.0
3332,,1057,1357,-1.0
3333,,282,4623,-1.0
3334,,28,1258,-1.0
3335,,4603,3067,-1.0
3336,,1265,3201,-1.0
3337,,1868,938,-1.0
3338,,4627,1456,-1.0
3339,,1484,1856,-1.0
3340,,2354,1823,-1.0
3341,,1754,1960,-1.0
3342,,782,1548,-1.0
3343,,4859,680,-1.0
3344,,855,657,-1.0
3345,,2850,3396,-1.0
3346,,2227,637,-1.0
3347,,1155,162,-1.0
3348,,1599,1546,-1.0
3349,,1470,2226,-1.0
3350,,4021,23,-1.0
3351,,3853,3636,-1.0
3352,,4014,2345,-1.0
3353,,1354,1467,-1.0
3354,,516,3501,-1.0
3355,,115,29,-1.0
3356,,4598,621,-1.0
3357,,2909,606,-1.0
3358,,4374,3184,-1.0
3359,,506,4256,-1.0
3360,,914,3418,-1.0
3361,,1166,4759,-1.0
3362,,144,1732,-1.0
3363,,814,2702,-1.0
3364,,3640,1267,-1.0
3365,,4338,3421,-1.0
3366,,1088,3402,-1.0
3367,,4643,2678,-1.0
3368,,267,1826,-1.0
3369,,1216,4670,-1.0
3370,,553,2623,-1.0
3371,,2934,4361,-1.0
3372,,4480,2322,-1.0
3373,,2454,2780,-1.0
3374,,2578,3719,-1.0
3375,,1621,4324,-1.0
3376,,3692,2605,-1.0
3377,,4026,3552,-1.0
3378,,2053,2996,-1.0
3379,,3815,702,-1.0
3380,,3023,2304,-1.0
3381,,977,796,-1.0
3382,,2792,3424,-1.0
3383,,3502,1736,-1.0
3384,,4151,4778,-1.0
3385,,2325,3753,-1.0
3386,,2706,3522,-1.0
3387,,2014,2079,-1.0
3388,,2882,4853,-1.0
3389,,3102,1898,-1.0
3390,,3081,2385,-1.0
3391,,4347,610,-1.0
3392,,4261,4683,-1.0
3393,,1478,33,-1.0
3394,,4278,1185,-1.0
3395,,1581,3008,-1.0
3396,,1371,1478,-1.0
3397,,2235,2129,-1.0
3398,,651,3352,-1.0
3399,,174,4873,-1.0
3400,,19,3328,-1.0
3401,,4712,3491,-1.0
3402,,203,1055,-1.0
3403,,792,125,-1.0
3404,,2615,2821,-1.0
3405,,234,3829,-1.0
3406,,4006,4576,-1.0
3407,,1299,1557,-1.0
3408,,1170,3071,-1.0
3409,,4100,2087,-1.0
3410,,4423,1253,-1.0
3411,,3295,3156,-1.0
3412,,3605,4258,-1.0
3413,,366,4020,-1.0
3414,,2659,4224,-1.0
3415,,3436,1279,-1.0
3416,,4523,3657,-1.0
3417,,2827,2407,-1.0
3418,,1203,2526,-1.0
3419,,420,2069,-1.0
3420,,767,3948,-1.0
3421,,693,4584,-1.0
3422,,269,3971,-1.0
3423,,2883,800,-1.0
3424,,1496,3560,-1.0
3425,,2412,4707,-1.0
3426,,4332,2977,-1.0
3427,,2548,2343,-1.0
3428,,2419,4304,-1.0
3429,,3908,912,-1.0
3430,,3522,676,-1.0
3431,,1045,3633,-1.0
3432,,392,2889,-1.0
3433,,2841,3727,-1.0
3434,,3381,2979,-1.0
3435,,3124,182,-1.0
3436,,2513,3275,-1.0
3437,,4318,4287,-1.0
3438,,3538,393,-1.0
3439,,1359,3003,-1.0
3440,,1879,1671,-1.0
3441,,868,2672,-1.0
3442,,2229,3358,-1.0
3443,,1739,315,-1.0
3444,,1866,3628,-1.0
3445,,2731,593,-1.0
3446,,2948,2384,-1.0
3447,,3819,4628,-1.0
3448,,794,2886,-1.0
3449,,1480,1197,-1.0
3450,,1000,1990,-1.0
3451,,3347,1629,-1.0
3452,,1365,711,-1.0
3453,,2447,4452,-1.0
3454,,3494,2989,-1.0
3455,,4025,111,-1.0
3456,,4179,4783,-1.0
3457,,3785,2801,-1.0
3458,,3300,1418,-1.0
3459,,1978,3090,-1.0
3460,,66,636,-1.0
3461,,1395,828,-1.0
3462,,777,633,-1.0
3463,,3526,4721,-1.0
3464,,4007,3711,-1.0
3465,,4104,1532,-1.0
3466,,286,3888,-1.0
3467,,2476,3346,-1.0
3468,,1606,3669,-1.0
3469,,3072,3581,-1.0
3470,,3465,290,-1.0
3471,,4126,2670,-1.0
3472,,127,3489,-1.0
3473,,65,2743,-1.0
3474,,3595,3224,-1.0
3475,,139,2073,-1.0
3476,,738,1918,-1.0
3477,,1641,1664,-1.0
3478,,2011,4675,-1.0
3479,,1507,3102,-1.0
3480,,4306,2213,-1.0
3481,,2932,3577,-1.0
3482,,3397,1501,-1.0
3483,,4284,955,-1.0
3484,,3559,3415,-1.0
3485,,1141,2480,-1.0
3486,,2460,1981,-1.0
3487,,1888,1915,-1.0
3488,,2482,4544,-1.0
3489,,2,4533,-1.0
3490,,3090,3922,-1.0
3491,,4053,721,-1.0
3492,,233,3440,-1.0
3493,,4468,896,-1.0
3494,,4602,1341,-1.0
3495,,2590,3916,-1.0
3496,,2098,4762,-1.0
3497,,544,4018,-1.0
3498,,1317,3293,-1.0
3499,,134,1930,-1.0
3500,,4651,1122,-1.0
3501,,2078,2946,-1.0
3502,,4152,1706,-1.0
3503,,1659,2983,-1.0
3504,,4665,137,-1.0
3505,,1937,4095,-1.0
3506,,3561,4161,-1.0
3507,,3042,1118,-1.0
3508,,3130,905,-1.0
3509,,2985,998,-1.0
3510,,4133,2731,-1.0
3511,,1356,3065,-1.0
3512,,2675,4421,-1.0
3513,,1986,4251,-1.0
3514,,1921,1252,-1.0
3515,,3401,880,-1.0
3516,,4843,4400,-1.0
3517,,2452,4144,-1.0
3518,,3922,917,-1.0
3519,,1812,1986,-1.0
3520,,193,3959,-1.0
3521,,4183,658,-1.0
3522,,4464,4716,-1.0
3523,,788,82,-1.0
3524,,3174,65,-1.0
3525,,4314,3423,-1.0
3526,,3363,2919,-1.0
3527,,1283,1326,-1.0
3528,,2745,724,-1.0
3529,,1792,1406,-1.0
3530,,1994,2297,-1.0
3531,,4425,622,-1.0
3532,,3996,472,-1.0
3533,,482,4512,-1.0
3534,,14,177,-1.0
3535,,4426,4580,-1.0
3536,,2750,4226,-1.0
3537,,999,585,-1.0
3538,,3978,1249,-1.0
3539,,546,2630,-1.0
3540,,140,3232,-1.0
3541,,3935,255,-1.0
3542,,1298,4323,-1.0
3543,,2212,1757,-1.0
3544,,4576,2902,-1.0
3545,,3126,4702,-1.0
3546,,892,894,-1.0
3547,,4414,1377,-1.0
3548,,215,525,-1.0
3549,,1815,4215,-1.0
3550,,4519,1306,-1.0
3551,,589,1779,-1.0
3552,,3435,1977,-1.0
3553,,71,175,-1.0
3554,,252,1457,-1.0
3555,,3064,1745,-1.0
3556,,205,2258,-1.0
3557,,4123,3428,-1.0
3558,,246,2448,-1.0
3559,,3440,4024,-1.0
3560,,3025,1515,-1.0
3561,,907,2673,-1.0
3562,,1060,3618,-1.0
3563,,4625,1142,-1.0
3564,,4737,1560,-1.0
3565,,668,2629,-1.0
3566,,4498,282,-1.0
3567,,4344,2624,-1.0
3568,,1989,1976,-1.0
3569,,2869,1066,-1.0
3570,,2317,510,-1.0
3571,,2718,3361,-1.0
3572,,218,3917,-1.0
3573,,1620,2339,-1.0
3574,,2349,945,-1.0
3575,,3419,4525,-1.0
3576,,2343,2851,-1.0
3577,,4438,2546,-1.0
3578,,2880,2764,-1.0
3579,,3105,4322,-1.0
3580,,50,2937,-1.0
3581,,3990,499,-1.0
3582,,2905,89,-1.0
3583,,4783,352,-1.0
3584,,3172,2685,-1.0
3585,,4407,3661,-1.0
3586,,170,2845,-1.0
3587,,3679,601,-1.0
3588,,4573,1705,-1.0
3589,,1971,1275,-1.0
3590,,3602,777,-1.0
3591,,2308,318,-1.0
3592,,3510,1285,-1.0
3593,,4809,4732,-1.0
3594,,2064,4704,-1.0
3595,,770,83,-1.0
3596,,186,2767,-1.0
3597,,4460,3074,-1.0
3598,,2237,3342,-1.0
3599,,2131,4153,-1.0
3600,,821,2071,-1.0
3601,,1043,2298,-1.0
3602,,469,3255,-1.0
3603,,207,1545,-1.0
3604,,2219,4073,-1.0
3605,,2313,4864,-1.0
3606,,4376,3942,-1.0
3607,,1464,1998,-1.0
3608,,4828,1650,-1.0
3609,,1502,1544,-1.0
3610,,3284,4107,-1.0
3611,,1631,1886,-1.0
3612,,1511,969,-1.0
3613,,719,3785,-1.0
3614,,822,2043,-1.0
3615,,1126,433,-1.0
3616,,3425,1175,-1.0
3617,,920,2737,-1.0
3618,,3214,2662,-1.0
3619,,2520,2908,-1.0
3620,,1703,757,-1.0
3621,,1145,3774,-1.0
3622,,456,2234,-1.0
3623,,1651,4658,-1.0
3624,,2459,3351,-1.0
3625,,4335,3264,-1.0
3626,,1848,2779,-1.0
3627,,4659,2068,-1.0
3628,,4420,3217,-1.0
3629,,4736,2009,-1.0
3630,,365,1251,-1.0
3631,,4872,1582,-1.0
3632,,3447,3313,-1.0
3633,,3412,2587,-1.0
3634,,3854,1358,-1.0
3635,,4285,3072,-1.0
3636,,1152,1447,-1.0
3637,,3793,699,-1.0
3638,,4016,3488,-1.0
3639,,3217,1465,-1.0
3640,,300,824,-1.0
3641,,411,3624,-1.0
3642,,4825,4862,-1.0
3643,,646,2543,-1.0
3644,,3676,3616,-1.0
3645,,2142,4756,-1.0
3646,,1178,2574,-1.0
3647,,473,4455,-1.0
3648,,1753,906,-1.0
3649,,1716,3540,-1.0
3650,,3031,2650,-1.0
3651,,3335,3954,-1.0
3652,,700,4692,-1.0
3653,,799,3398,-1.0
3654,,4522,1328,-1.0
3655,,4795,2920,-1.0
3656,,1885,728,-1.0
3657,,4041,3068,-1.0
3658,,274,851,-1.0
3659,,3114,983,-1.0
3660,,4531,2854,-1.0
3661,,1726,1641,-1.0
3662,,4028,308,-1.0
3663,,307,2910,-1.0
3664,,1488,4472,-1.0
3665,,664,3668,-1.0
3666,,4546,2982,-1.0
3667,,4173,614,-1.0
3668,,4116,3341,-1.0
3669,,4020,1260,-1.0
3670,,4724,4804,-1.0
3671,,3732,2645,-1.0
3672,,838,348,-1.0
3673,,4273,1401,-1.0
3674,,1955,256,-1.0
3675,,4689,674,-1.0
3676,,1818,1511,-1.0
3677,,835,4298,-1.0
3678,,711,3828,-1.0
3679,,3366,4771,-1.0
3680,,3260,2131,-1.0
3681,,4639,4412,-1.0
3682,,3564,1765,-1.0
3683,,720,157,-1.0
3684,,3456,2641,-1.0
3685,,1732,1048,-1.0
3686,,4424,464,-1.0
3687,,1272,529,-1.0
3688,,623,4467,-1.0
3689,,1403,4279,-1.0
3690,,1121,671,-1.0
3691,,573,768,-1.0
3692,,3313,2633,-1.0
3693,,56,286,-1.0
3694,,661,4779,-1.0
3695,,121,4549,-1.0
3696,,2698,2227,-1.0
3697,,3417,2680,-1.0
3698,,754,2303,-1.0
3699,,176,3134,-1.0
3700,,2833,3882,-1.0
3701,,2649,4347,-1.0
3702,,1953,1030,-1.0
3703,,3949,3020,-1.0
3704,,2330,4409,-1.0
3705,,4217,4487,-1.0
3706,,3453,3497,-1.0
3707,,1055,933,-1.0
3708,,2801,2999,-1.0
3709,,3388,3887,-1.0
3710,,2314,260,-1.0
3711,,2362,3541,-1.0
3712,,3446,2553,-1.0
3713,,3458,2736,-1.0
3714,,3709,3734,-1.0
3715,,4716,2949,-1.0
3716,,30,922,-1.0
3717,,3379,4752,-1.0
3718,,2004,3227,-1.0
3719,,2640,1391,-1.0
3720,,1918,3871,-1.0
3721,,4622,3591,-1.0
3722,,3132,1834,-1.0
3723,,4692,4331,-1.0
3724,,3790,2257,-1.0
3725,,3008,3211,-1.0
3726,,4379,3397,-1.0
3727,,4210,2029,-1.0
3728,,3513,2127,-1.0
3729,,2306,861,-1.0
3730,,3746,1204,-1.0
3731,,2510,2477,-1.0
3732,,4606,4026,-1.0
3733,,4708,2600,-1.0
3734,,1423,4839,-1.0
3735,,4530,180,-1.0
3736,,2600,2242,-1.0
3737,,4786,1778,-1.0
3738,,1139,1503,-1.0
3739,,1342,760,-1.0
3740,,57,2675,-1.0
3741,,4112,1814,-1.0
3742,,3404,409,-1.0
3743,,3322,3194,-1.0
3744,,897,3985,-1.0
3745,,4403,1476,-1.0
3746,,1494,4335,-1.0
3747,,3887,1940,-1.0
3748,,4443,2552,-1.0
3749,,779,2410,-1.0
3750,,1638,2335,-1.0
3751,,2867,4156,-1.0
3752,,2498,4570,-1.0
3753,,2465,1398,-1.0
3754,,736,3300,-1.0
3755,,3868,2648,-1.0
3756,,4428,3883,-1.0
3757,,3180,781,-1.0
3758,,3387,2121,-1.0
3759,,747,3900,-1.0
3760,,4652,2236,-1.0
3761,,1873,1543,-1.0
3762,,3433,2687,-1.0
3763,,1509,1317,-1.0
3764,,4491,1424,-1.0
3765,,975,1449,-1.0
3766,,4201,2612,-1.0
3767,,2691,295,-1.0
3768,,2586,2002,-1.0
3769,,3645,4071,-1.0
3770,,3581,400,-1.0
3771,,256,1111,-1.0
3772,,2744,3939,-1.0
3773,,146,4088,-1.0
3774,,3120,1384,-1.0
3775,,3951,2451,-1.0
3776,,1840,3044,-1.0
3777,,663,4264,-1.0
3778,,1282,2504,-1.0
3779,,3756,386,-1.0
3780,,4004,3082,-1.0
3781,,393,2390,-1.0
3782,,24,3735,-1.0
3783,,2656,1116,-1.0
3784,,4355,1277,-1.0
3785,,1190,42,-1.0
3786,,2250,2012,-1.0
3787,,1417,3977,-1.0
3788,,885,2063,-1.0
3789,,1076,3256,-1.0
3790,,4728,165,-1.0
3791,,2720,1380,-1.0
3792,,4518,4598,-1.0
3793,,4735,4163,-1.0
3794,,3798,2332,-1.0
3795,,2196,4125,-1.0
3796,,1258,4067,-1.0
3797,,1455,1186,-1.0
3798,,2173,958,-1.0
3799,,2711,4148,-1.0
3800,,1181,3165,-1.0
3801,,2469,134,-1.0
3802,,4766,250,-1.0
3803,,2406,3754,-1.0
3804,,3193,2122,-1.0
3805,,2825,3241,-1.0
3806,,2054,1491,-1.0
3807,,22,934,-1.0
3808,,1222,1282,-1.0
3809,,1934,1335,-1.0
3810,,1373,3343,-1.0
3811,,2679,4490,-1.0
3812,,1775,2476,-1.0
3813,,1240,1334,-1.0
3814,,3157,379,-1.0
3815,,1643,3307,-1.0
3816,,1943,1296,-1.0
3817,,607,2717,-1.0
3818,,4269,2995,-1.0
3819,,2794,320,-1.0
3820,,1783,3213,-1.0
3821,,1499,123,-1.0
3822,,383,2661,-1.0
3823,,2230,4723,-1.0
3824,,2824,2138,-1.0
3825,,1919,2733,-1.0
3826,,2998,1390,-1.0
3827,,2183,1183,-1.0
3828,,4415,1983,-1.0
3829,,4017,3699,-1.0
3830,,4042,2085,-1.0
3831,,2623,4542,-1.0
3832,,4134,4621,-1.0
3833,,2010,686,-1.0
3834,,3599,3279,-1.0
3835,,545,1616,-1.0
3836,,1851,3706,-1.0
3837,,3343,1010,-1.0
3838,,1568,2609,-1.0
3839,,672,268,-1.0
3840,,2773,1303,-1.0
3841,,2396,2207,-1.0
3842,,759,3229,-1.0
3843,,547,1799,-1.0
3844,,1525,4522,-1.0
3845,,3405,2397,-1.0
3846,,1337,843,-1.0
3847,,3151,1631,-1.0
3848,,3469,4498,-1.0
3849,,1755,3334,-1.0
3850,,1116,1722,-1.0
3851,,3881,758,-1.0
3852,,2292,169,-1.0
3853,,4218,2167,-1.0
3854,,2385,2421,-1.0
3855,,1063,2847,-1.0
3856,,2074,4662,-1.0
3857,,1830,718,-1.0
3858,,1393,1382,-1.0
3859,,4557,3163,-1.0
3860,,410,988,-1.0
3861,,4815,2634,-1.0
3862,,4362,727,-1.0
3863,,4396,2491,-1.0
3864,,596,3635,-1.0
3865,,1038,4235,-1.0
3866,,4790,1519,-1.0
3867,,3226,3575,-1.0
3868,,826,287,-1.0
3869,,4012,149,-1.0
3870,,4059,2416,-1.0
3871,,4302,2126,-1.0
3872,,4039,1747,-1.0
3873,,3269,1496,-1.0
3874,,4873,1857,-1.0
3875,,3231,1922,-1.0
3876,,3474,2203,-1.0
3877,,1215,3126,-1.0
3878,,4044,3597,-1.0
3879,,3558,1917,-1.0
3880,,494,3860,-1.0
3881,,4308,4411,-1.0
3882,,2900,3204,-1.0
3883,,254,1121,-1.0
3884,,2122,2578,-1.0
3885,,2972,2784,-1.0
3886,,59,1318,-1.0
3887,,1907,4751,-1.0
3888,,36,4660,-1.0
3889,,4471,3017,-1.0
3890,,2722,3223,-1.0
3891,,1120,3833,-1.0
3892,,351,2004,-1.0
3893,,2924,1397,-1.0
3894,,296,4791,-1.0
3895,,2573,1117,-1.0
3896,,1100,39,-1.0
3897,,58,1999,-1.0
3898,,3699,2885,-1.0
3899,,356,3594,-1.0
3900,,1741,3547,-1.0
3901,,2068,1661,-1.0
3902,,408,1737,-1.0
3903,,4305,3433,-1.0
3904,,3352,3721,-1.0
3905,,1497,4388,-1.0
3906,,213,3445,-1.0
3907,,447,2340,-1.0
3908,,2333,554,-1.0
3909,,2151,1414,-1.0
3910,,3963,799,-1.0
3911,,424,549,-1.0
3912,,196,234,-1.0
3913,,3549,788,-1.0
3914,,4045,2699,-1.0
3915,,2009,1058,-1.0
3916,,171,677,-1.0
3917,,4837,867,-1.0
3918,,4221,1096,-1.0
3919,,1588,204,-1.0
3920,,4054,4207,-1.0
3921,,1456,1965,-1.0
3922,,3546,4268,-1.0
3923,,727,1777,-1.0
3924,,3475,4194,-1.0
3925,,4254,1907,-1.0
3926,,2346,207,-1.0
3927,,3590,2150,-1.0
3928,,1501,2049,-1.0
3929,,4485,1753,-1.0
3930,,1489,602,-1.0
3931,,4753,66,-1.0
3932,,775,1841,-1.0
3933,,1235,3632,-1.0
3934,,2728,1714,-1.0
3935,,802,2798,-1.0
3936,,4231,4016,-1.0
3937,,3169,1205,-1.0
3938,,3736,729,-1.0
3939,,1517,2940,-1.0
3940,,4591,2621,-1.0
3941,,3673,1708,-1.0
3942,,287,4597,-1.0
3943,,1243,1913,-1.0
3944,,3823,4847,-1.0
3945,,2839,3085,-1.0
3946,,3687,3629,-1.0
3947,,3729,2870,-1.0
3948,,151,3702,-1.0
3949,,912,2602,-1.0
3950,,2277,884,-1.0
3951,,1446,2471,-1.0
3952,,4743,1973,-1.0
3953,,704,3073,-1.0
3954,,2067,3276,-1.0
3955,,4312,4805,-1.0
3956,,3710,930,-1.0
3957,,195,130,-1.0
3958,,369,4796,-1.0
3959,,1292,2947,-1.0
3960,,4562,1561,-1.0
3961,,2973,1836,-1.0
3962,,4251,2939,-1.0
3963,,3194,1927,-1.0
3964,,116,4283,-1.0
3965,,1022,4820,-1.0
3966,,731,4084,-1.0
3967,,2928,4494,-1.0
3968,,4588,3693,-1.0
3969,,4119,4747,-1.0
3970,,4536,2000,-1.0
3971,,2636,2619,-1.0
3972,,2671,4656,-1.0
3973,,3085,904,-1.0
3974,,4263,952,-1.0
3975,,3801,2232,-1.0
3976,,3044,730,-1.0
3977,,3852,1295,-1.0
3978,,1217,1151,-1.0
3979,,3060,1040,-1.0
3980,,1760,502,-1.0
3981,,1370,2832,-1.0
3982,,4564,740,-1.0
3983,,3651,106,-1.0
3984,,2381,4626,-1.0
3985,,4798,4516,-1.0
3986,,3725,3791,-1.0
3987,,3208,3132,-1.0
3988,,1737,4630,-1.0
3989,,188,53,-1.0
3990,,4329,4459,-1.0
3991,,3745,3671,-1.0
3992,,2145,4639,-1.0
3993,,2677,4671,-1.0
3994,,47,4458,-1.0
3995,,2148,3873,-1.0
3996,,851,3550,-1.0
3997,,4654,2789,-1.0
3998,,654,4363,-1.0
3999,,1608,1845,-1.0
4000,,4029,748,-1.0
4001,,1707,3909,-1.0
4002,,2177,4690,-1.0
4003,,2052,939,-1.0
4004,,4830,2627,-1.0
4005,,3684,119,-1.0
4006,,4160,15,-1.0
4007,,4140,860,-1.0
4008,,3930,2455,-1.0
4009,,4400,1733,-1.0
4010,,2870,4111,-1.0
4011,,4317,584,-1.0
4012,,869,2271,-1.0
4013,,2154,1120,-1.0
4014,,2873,2047,-1.0
4015,,3933,2527,-1.0
4016,,1645,2224,-1.0
4017,,2889,882,-1.0
4018,,850,4249,-1.0
4019,,13,3714,-1.0
4020,,766,2272,-1.0
4021,,3961,2188,-1.0
4022,,1180,1738,-1.0
4023,,593,1789,-1.0
4024,,214,4629,-1.0
4025,,4479,1699,-1.0
4026,,2434,3013,-1.0
4027,,4851,4578,-1.0
4028,,4722,3472,-1.0
4029,,2139,388,-1.0
4030,,3795,3155,-1.0
4031,,1429,2753,-1.0
4032,,4337,3778,-1.0
4033,,4345,1768,-1.0
4034,,678,2130,-1.0
4035,,4343,246,-1.0
4036,,916,563,-1.0
4037,,3005,109,-1.0
4038,,4636,3425,-1.0
4039,,2364,3519,-1.0
4040,,1916,947,-1.0
4041,,2859,1954,-1.0
4042,,3499,3253,-1.0
4043,,856,734,-1.0
4044,,1790,1838,-1.0
4045,,443,3450,-1.0
4046,,626,1428,-1.0
4047,,4243,32,-1.0
4048,,2072,4284,-1.0
4049,,2894,3946,-1.0
4050,,2197,1254,-1.0
4051,,402,4054,-1.0
4052,,3289,2677,-1.0
4053,,448,1173,-1.0
4054,,4503,4468,-1.0
4055,,2561,1049,-1.0
4056,,1942,3604,-1.0
4057,,1860,787,-1.0
4058,,0,2307,-1.0
4059,,3470,1505,-1.0
4060,,1733,1202,-1.0
4061,,1539,3988,-1.0
4062,,1233,1387,-1.0
4063,,604,30,-1.0
4064,,2593,3520,-1.0
4065,,2248,4280,-1.0
4066,,2822,1591,-1.0
4067,,3974,697,-1.0
4068,,3286,4081,-1.0
4069,,2580,1877,-1.0
4070,,1412,24,-1.0
4071,,3897,2538,-1.0
4072,,3376,786,-1.0
4073,,2911,1663,-1.0
4074,,2436,2045,-1.0
4075,,4823,4333,-1.0
4076,,466,266,-1.0
4077,,2156,2893,-1.0
4078,,3000,75,-1.0
4079,,360,703,-1.0
4080,,3221,3662,-1.0
4081,,150,4579,-1.0
4082,,1241,4113,-1.0
4083,,2157,4856,-1.0
4084,,4459,4795,-1.0
4085,,2863,3333,-1.0
4086,,3506,1727,-1.0
4087,,35,2300,-1.0
4088,,550,3984,-1.0
4089,,4592,3324,-1.0
4090,,4019,2922,-1.0
4091,,4529,2021,-1.0
4092,,1171,545,-1.0
4093,,3582,708,-1.0
4094,,4441,4867,-1.0
4095,,3757,4408,-1.0
4096,,3871,3573,-1.0
4097,,1604,3535,-1.0
4098,,2708,2561,-1.0
4099,,785,1759,-1.0
4100,,1445,2422,-1.0
4101,,3843,2855,-1.0
4102,,978,3329,-1.0
4103,,1705,291,-1.0
4104,,2413,3682,-1.0
4105,,3550,3196,-1.0
4106,,4597,4174,-1.0
4107,,3856,4386,-1.0
4108,,910,179,-1.0
4109,,2289,4846,-1.0
4110,,833,2994,-1.0
4111,,682,3053,-1.0
4112,,4427,2797,-1.0
4113,,3394,1928,-1.0
4114,,3639,4653,-1.0
4115,,2193,1966,-1.0
4116,,1462,3546,-1.0
4117,,3553,3183,-1.0
4118,,4511,2836,-1.0
4119,,3901,2279,-1.0
4120,,4240,1964,-1.0
4121,,1418,4604,-1.0
4122,,401,2691,-1.0
4123,,2964,3046,-1.0
4124,,49,3453,-1.0
4125,,969,2581,-1.0
4126,,4259,568,-1.0
4127,,655,1914,-1.0
4128,,1590,323,-1.0
4129,,3821,2296,-1.0
4130,,4613,3905,-1.0
4131,,943,478,-1.0
4132,,1654,436,-1.0
4133,,3444,2475,-1.0
4134,,2602,3308,-1.0
4135,,2309,4141,-1.0
4136,,1498,1494,-1.0
4137,,259,245,-1.0
4138,,3726,1894,-1.0
4139,,3228,421,-1.0
4140,,4279,656,-1.0
4141,,2446,156,-1.0
4142,,836,3449,-1.0
4143,,771,397,-1.0
4144,,2257,2152,-1.0
4145,,4194,3504,-1.0
4146,,4820,4345,-1.0
4147,,1379,4375,-1.0
4148,,1020,399,-1.0
4149,,594,1444,-1.0
4150,,1742,3179,-1.0
4151,,5,2461,-1.0
4152,,870,401,-1.0
4153,,4733,2915,-1.0
4154,,3455,1562,-1.0
4155,,3301,2663,-1.0
4156,,4084,4824,-1.0
4157,,1415,1486,-1.0
4158,,1687,2483,-1.0
4159,,2614,267,-1.0
4160,,1146,2187,-1.0
4161,,2104,2102,-1.0
4162,,437,2282,-1.0
4163,,1552,1257,-1.0
4164,,2496,3347,-1.0
4165,,3926,2811,-1.0
4166,,4865,4439,-1.0
4167,,1650,4066,-1.0
4168,,3924,2013,-1.0
4169,,1186,4091,-1.0
4170,,95,2923,-1.0
4171,,4111,4646,-1.0
4172,,2925,985,-1.0
4173,,3324,4673,-1.0
4174,,260,4346,-1.0
4175,,2203,3777,-1.0
4176,,881,1009,-1.0
4177,,1515,259,-1.0
4178,,4772,4514,-1.0
4179,,3755,2810,-1.0
4180,,1683,2850,-1.0
4181,,1130,3906,-1.0
4182,,122,3680,-1.0
4183,,3929,1598,-1.0
4184,,919,4349,-1.0
4185,,1344,1271,-1.0
4186,,1976,2275,-1.0
4187,,2997,3301,-1.0
4188,,4767,4008,-1.0
4189,,3377,2824,-1.0
4190,,515,4395,-1.0
4191,,1366,3804,-1.0
4192,,1882,4001,-1.0
4193,,187,3807,-1.0
4194,,3775,2470,-1.0
4195,,1821,2190,-1.0
4196,,1242,3016,-1.0
4197,,2231,1378,-1.0
4198,,4328,241,-1.0
4199,,3615,1839,-1.0
